119618,157207
131244,191119
131754,174011
114814,152257
136258,194649
131410,191108
131760,174102
136943,195379
131195,186047
131176,191375
131200,186244
186928,259641
119821,157601
131108,185997
131389,191530
130529,190595
131411,186389
119939,157812
131194,173484
131348,191593
131370,173835
130594,190848
131921,191923
131561,186671
131554,186634
131946,191959
131361,173789
131495,174038
130668,185776
131514,191811
131599,174286
131552,191715
131549,191707
131625,186434
131578,191630
131858,174239
131644,186684
131670,191827
131644,174189
131701,186738
131714,191893
131451,173934
132207,174322
120200,158172
131803,192167
132278,186878
131945,186794
131786,174490
191026,317870
292825,435353
99534,137152
99542,136827
99552,136803
99561,137127
99498,136971
165608,238291
129999,171693
131117,173737
131159,185945
119934,157595
131217,186311
131163,173748
185968,292713
131083,186015
131024,185823
187238,279620
99717,137393
99727,137297
99772,137296
99749,137432
99758,137445
99719,137337
99579,136810
99774,137097
99795,137409
99805,137361
99836,137534
99845,137390
99854,137499
99864,137426
99883,137431
99855,137539
99920,137656
99929,137669
99946,137558
99943,137678
99941,137474
99982,137712
99888,137353
165959,236889
176378,248908
100036,137618
100034,137810
100101,137837
100087,137837
160800,228237
131907,191486
181511,266928
100075,137855
160947,228799
131504,191126
182500,277443
99149,136631
100128,137566
100177,138004
100094,137816
100131,137654
100172,137998
100286,138042
100302,138148
100271,138120
100300,138154
100317,138176
100326,138188
100099,137643
100184,138053
100376,138097
133305,206857
261854,353518
267559,378485
238501,353225
130991,185212
130308,184720
130894,185144
131124,185377
131241,172990
131417,173748
130892,185757
130635,185168
130695,185560
130656,185530
129806,171798
129708,184166
115541,153198
114977,152511
131698,186557
131623,186355
130657,185245
130963,173398
131659,174122
131740,174100
131745,186652
115749,153498
130811,185219
131617,186404
115119,152887
130720,185270
130794,185373
131077,173617
130830,185472
131112,173661
131039,186033
131788,174181
130999,185578
114980,152487
115824,153388
131680,186586
131014,185608
131890,186821
131751,174153
131985,186718
131386,173427
132040,186959
132034,186979
131359,186095
115943,153554
131173,173258
131330,186139
132103,186950
131441,186402
131542,186617
115483,153203
131469,173966
153814,219180
132085,187175
132319,187412
153623,218583
115717,152762
98640,152776
213122,288138
371288,532707
98917,136018
99106,136294
99179,136370
98932,135970
225900,346222
463413,606654
131525,173419
114770,152188
114840,152511
131181,191007
131546,191267
114757,152370
130937,172957
131121,185812
131664,186378
137127,195535
130836,172734
136802,182372
131186,173571
130952,173173
137224,183075
130909,190602
130156,172457
364098,564712
152562,205333
114952,152599
130832,173140
452463,672583
131170,191126
484826,740667
129814,189411
130943,190435
568534,849126
130372,190389
513500,786868
533805,824330
131263,191206
131251,191316
115020,152745
131362,173854
131153,186183
130520,185542
119034,156723
131552,191754
131546,186599
131513,173858
584438,915804
131029,190989
131565,173497
130286,172412
633371,956614
131432,191371
131370,191372
131484,186433
131433,191681
132021,191911
130482,190447
130659,190627
131890,174261
131542,173829
131315,191412
131565,191628
187383,240337
153240,223727
131597,186667
131938,186898
130715,185779
131179,191272
130450,190474
131710,191968
131707,191957
131624,191669
131702,174332
153148,218635
132107,174346
131887,174593
153505,206381
130725,185844
131233,191138
131338,173671
115401,153110
131648,174256
131669,191870
115465,153423
894398,1418289
131525,186615
285198,418584
132006,192032
286421,437762
947495,1451769
899500,1405824
115578,153385
963300,1505350
932710,1477012
929035,1471211
131889,174490
131823,192041
237808,344892
282076,417711
243353,436108
136757,199997
131050,185853
131073,191030
131082,190994
114948,152826
131290,186158
131363,191518
119925,157836
131290,186432
131216,191437
130479,172388
131238,173894
115076,153041
131017,185861
131139,173618
131197,173607
131229,191263
131186,173765
119678,157448
131412,185835
130429,190480
131155,173750
115049,152894
130345,190454
131415,191007
119695,157288
131221,191328
131090,185893
115017,152654
130871,190322
131251,186074
131300,191301
131362,186347
131287,191342
131345,186167
131366,191391
131379,191515
131356,186348
119730,157509
131395,186309
131429,186334
131514,174057
131351,186361
131333,191400
131482,186428
115208,152737
131761,185856
130585,185362
130643,185566
130253,172285
131477,191500
131015,190330
131308,186188
131169,190867
131634,191866
131400,191635
131874,191580
130639,185430
131653,191717
131630,191793
131563,191526
131565,191663
132034,191605
120171,157706
131928,174051
132070,191615
120314,158207
131700,191915
120253,158009
115250,152744
209338,322777
228801,342682
199698,261924
99649,137315
176843,238049
205221,270588
181397,245794
118567,156140
205298,288396
187411,258527
137000,195372
141906,207959
129900,189662
276522,409631
264557,400360
258762,391334
131327,185694
131335,185262
252825,365057
259351,392286
258498,373622
114792,152348
131018,185649
292658,428434
115547,153199
348375,497075
131327,173277
136888,199861
130790,185519
192898,266298
114911,152667
130718,190103
131414,190936
131229,173627
131162,191166
131268,173672
131189,191138
131367,186360
131048,172953
131043,185910
131295,186130
119824,157554
131322,173847
130932,190527
131621,190930
131422,173826
131543,191708
131149,190760
131406,186309
131155,173065
130444,190624
130344,185387
130780,190417
130370,190571
115198,152977
115231,152868
131508,174119
130665,173100
131675,186531
131432,191507
131600,174248
115341,153060
131506,191632
131736,186845
130681,185686
131718,186813
130695,190789
131411,191415
131542,186664
115454,153340
131784,191992
131886,187017
131534,186440
132190,187115
130909,191118
103849,160739
98712,135676
214705,259447
147985,219542
131115,203155
131125,185924
131135,186080
131144,185960
119852,157576
131178,186169
130955,185432
130965,185445
131196,186014
131193,186027
131214,186268
130991,185603
131229,186073
131239,186085
131273,186146
131259,186098
131304,186182
131314,186159
131102,185806
131112,185627
131109,185627
131351,186220
131140,185665
131370,186378
131380,208485
131409,186315
131174,207949
131340,173551
131402,186460
131424,186317
119977,157621
131447,186513
131456,186382
131244,173365
131475,186371
131271,173412
131281,185849
131511,186418
131299,185873
131310,186053
131540,186623
131329,185911
131559,186516
131569,186505
131357,185948
131366,185961
131581,186514
131382,186150
130569,185663
130357,190113
130588,185532
130597,185556
119150,156861
130616,185580
130548,185324
130635,185606
130644,185619
130549,184964
130670,185653
130466,185093
130475,185105
130493,185140
130723,185901
130535,185212
130521,185178
131795,186803
131805,174364
131814,186852
131759,186739
131601,191423
131987,187153
131853,186878
131863,186878
131651,186334
131685,186382
131670,186347
131680,186515
131910,186953
115631,153401
131928,186964
131717,186588
131726,173912
131736,186469
131991,187074
131779,186446
131978,187055
132023,187140
131788,186511
131797,186680
132024,187101
132033,187089
132031,187114
98676,152500
325768,424792
99389,136682
99398,136706
99407,136526
99158,136129
99413,136742
99434,136730
99185,136153
99194,136152
99203,136164
99236,136249
99468,136789
99374,136513
99498,136825
99273,136284
99517,137018
99526,136861
99535,136873
99086,136132
99553,136993
99359,136705
99276,136284
99580,136933
99331,136344
99340,136356
99337,136356
99585,136949
99654,137044
99604,137141
99732,137140
98699,136073
99663,137041
115612,161684
99488,136538
99481,136524
116541,163493
99453,136505
99726,137122
99767,137166
99771,137186
99678,136873
98807,136215
98557,135626
98566,135662
99790,137206
99540,136593
99549,136737
99682,136836
99691,136945
99835,137266
98889,136323
98639,135769
98649,135541
98904,136346
98654,135746
99886,137357
99947,137433
99876,137329
99626,136920
99636,136765
99644,136752
98990,136586
99986,137441
99008,136466
99972,137445
99878,137048
99731,137024
99741,137036
99749,136892
100018,137505
99768,136904
99801,136964
99787,136939
100054,137552
99804,136963
100216,137876
99811,136976
100247,137912
99848,137165
99858,137033
99867,137045
100135,137657
99873,137056
99894,137081
99891,137081
100171,137886
100180,137717
100190,137730
100199,137573
100208,137729
99958,137165
100239,137825
100236,137789
100245,137802
100253,137813
100263,137825
100013,137224
308216,473910
247341,342941
131042,191046
131066,190944
130999,191027
148674,242574
130010,184726
129925,189717
131017,190915
130900,190710
131155,185981
131039,190940
119718,157370
131676,173780
131193,186115
131380,191615
131414,191544
115023,152633
119968,157907
131461,186487
120020,157968
120006,157924
131821,191565
131229,186440
119894,157811
131230,191592
119959,157934
119917,157895
131755,191691
130419,173120
130143,172402
130328,190000
131507,191773
131349,186431
131218,191185
131540,191947
131390,191778
131574,191908
120134,158154
131600,191990
120097,158018
115351,153094
131348,186210
131405,186139
131702,186698
132120,192127
131775,192249
132059,174403
131509,173977
131816,187098
120317,158316
130898,173786
130647,185565
131704,187054
131889,174793
131866,187225
131852,187214
131885,187226
131931,192270
131944,187281
131930,187125
132261,174491
131952,187225
131987,174751
131984,187191
702983,1090966
344963,517634
201517,295099
6661007,10443319
271960,380297
3595219,6249760
3927816,6053370
468323,710020
410418,712292
317538,460259
166428,241170
7921540,13377647
210540,311111
8335947,14178698
114890,152646
131324,173097
302030,432463
281481,404954
149291,214045
119823,157315
191773,279547
227643,361733
115040,152865
179769,248493
190819,278605
155296,223454
155337,223595
131269,190801
155524,223673
161544,238094
153968,225720
161499,233084
137504,183531
130905,190341
115126,152778
130930,172920
155596,229187
154814,228427
143831,205660
131644,191818
120185,157875
131765,173830
115263,153165
115292,153041
149704,224213
131585,173864
149651,219767
137745,201526
131166,173247
137022,182324
130955,190481
142674,209675
130754,190400
130235,171975
149682,214770
142790,204830
192736,306583
144060,211099
149973,215062
143898,205932
115180,152266
137932,184265
143950,206025
150015,224482
137953,196778
120442,158427
131367,173450
138224,197072
132157,187417
120705,158742
144175,206401
144232,206537
137890,196591
137623,196219
104562,161999
125946,178150
173833,252373
426469,644863
142327,203564
1368619,2092196
1589012,2509952
119530,157018
632064,907758
130315,223823
119465,157042
119473,157017
294450,410815
623804,946562
208879,310729
154639,222353
153772,225448
130714,190166
131268,186224
114933,152435
130741,172723
659533,1169349
130964,185252
152624,229141
129683,184044
588354,881160
242480,345908
154227,208627
131637,191272
131404,173876
210132,295323
130350,172809
1442997,2609635
187813,276918
192358,302707
147977,216532
1707313,3789070
190895,277910
142892,191895
131235,172816
148934,218610
228353,318461
173391,256276
143045,204455
137261,183175
187555,307164
148820,200753
131433,191313
209890,305299
143361,210208
149072,218916
130777,190114
170553,284941
143242,192251
142424,191571
137421,195541
137351,183259
136030,198726
137181,200518
130718,185123
131385,191503
130912,190393
131187,185842
131439,173981
131541,186466
131049,190664
131548,191605
136582,182559
131358,173269
131421,186256
131841,186158
120114,157523
120140,157686
131633,191596
131049,190723
142742,190952
131954,173739
120208,157765
131730,186674
120259,157845
136681,194941
131690,174171
137519,196001
131318,190884
137725,201376
131369,191025
115522,153132
130759,190945
224628,297814
99379,136670
99545,136982
99398,136718
99407,136694
99286,136373
99294,136409
104532,144685
99242,136207
99407,136410
99260,136230
105187,145594
99604,136949
99421,136902
99299,136412
99528,136917
99382,136501
98727,136206
99531,137037
99410,136560
99549,136893
98608,135966
98473,135777
98769,136146
99590,136945
99599,136957
99608,136993
99486,136636
99495,136647
99481,136636
99513,136671
99523,136683
99532,136660
99672,137053
99551,136719
99690,137064
99699,137088
99577,136755
99718,137113
99608,136827
99629,136851
99908,137133
99761,137193
99640,136837
99779,137361
99658,136848
99667,136896
99807,137229
99685,136896
99718,136968
99834,137265
99869,137244
99852,137265
100018,137613
99740,137004
99749,136980
99890,137360
99911,137303
99776,137015
99916,137360
99795,137208
99804,137051
99813,137063
99822,137243
99832,137087
99972,137444
99981,137612
99870,137315
99868,137134
100008,137492
99886,137483
100026,137516
99905,137194
99913,137362
100053,137551
100063,137564
99940,137230
99950,137266
100116,137446
99969,137266
100108,137623
100117,137647
100127,137647
100005,137482
100014,137326
100310,137995
100032,137350
100172,137707
100182,137719
100060,137386
100200,137742
100209,137742
100111,137470
100383,138091
100117,137482
100114,137457
100291,137899
100145,137517
100142,137469
226297,323231
159177,207289
278292,371130
198394,284872
213600,310216
311785,542637
225968,326376
131155,173177
131164,185481
131174,185554
114651,152174
130513,172546
131222,173258
131227,185703
131237,185703
131231,173276
114956,152241
131161,185650
136986,194764
131016,172898
131389,185818
130423,184914
131141,173210
115273,152030
131283,185627
115287,152459
115307,152447
131290,185764
114631,151681
131297,185740
130994,185347
131459,185948
131437,185976
131366,173450
114703,151546
131468,185983
130847,185269
131535,185961
115201,152429
131056,185733
115457,152550
131409,186178
131501,185934
115493,152609
131623,186016
131649,186237
130991,185570
130726,185071
131804,173934
131343,186144
132046,186927
132033,186970
131983,174499
131994,186935
131246,186066
131113,185785
131945,174439
131091,186024
131868,186840
131184,185846
116016,153802
131490,186281
115343,152960
131969,186796
131186,173712
132147,174739
115863,153325
116115,153652
132177,187206
115419,153217
131963,174444
116155,153624
132177,187173
131386,186106
132048,187040
98748,152694
98756,135594
1354207,2045252
99386,136683
99383,136850
99138,136089
99558,137007
99423,136730
99141,136077
99442,136910
99450,136766
99169,136113
99612,137078
99477,136826
99487,136814
99496,136814
99214,136293
99514,136850
99523,136861
99242,136209
99541,136885
99551,136885
99548,136886
99569,136922
99578,136933
99588,136945
99329,136340
99606,137125
99615,136981
99624,137149
99657,137053
99351,136352
99348,136352
99369,136377
99669,137197
99679,137077
99397,136412
99697,137089
99415,136364
99715,137113
99724,137281
99734,137137
99742,137148
99617,136808
99470,136519
99635,137000
99780,137197
99789,137208
99805,137230
99814,137254
99533,136601
99541,136601
99551,136733
99560,136648
99569,136637
99869,137302
99914,137398
99887,137362
99897,137349
99614,136684
99915,137349
99924,137373
99642,136732
99942,137409
326179,489237
99755,136841
99764,136781
335949,507550
99028,136512
98747,135858
99059,136692
100023,137670
100032,137527
99750,136898
99759,136885
100060,137562
99778,136910
100078,137574
100087,137599
100096,137598
100105,137766
100114,137610
100123,137646
406127,613579
120023,157192
120032,157324
407272,589319
98912,136074
99223,136763
99221,136764
100196,137743
100206,137742
99924,137102
100380,137742
100233,137790
100243,137826
100252,137838
100261,137814
104947,162850
99264,136461
262565,381064
99107,136376
115081,161343
98925,136143
99198,136395
99176,136279
104715,144919
99277,136667
99366,136603
109675,153646
104467,144666
99337,136836
99155,136172
99116,136172
99301,136492
206222,313606
130924,185791
130845,185442
192097,265252
130700,172769
130710,190273
137321,200549
131627,191748
131683,186497
130198,172602
131814,191857
114949,152343
130806,185711
130883,173478
130901,185767
115748,153396
130843,185789
130959,185832
131938,174469
131047,185765
115101,152817
130289,190209
131624,191828
131782,174426
131169,173484
131366,186415
131138,191036
131158,190700
131618,186543
115943,153678
115764,153469
131265,191223
131393,174072
131307,191157
132223,174907
131554,186497
132111,186961
131451,173838
131626,186772
131488,174119
132259,192399
116134,153969
131420,173714
670954,995363
110836,154283
99537,136818
99311,136288
115264,161272
116308,163111
99349,136653
99423,136753
99173,136141
99441,136753
99191,136165
99423,136741
98513,135834
98263,135245
99514,136829
99265,136252
99273,136264
99283,136444
99316,136336
99301,136299
99505,136849
99280,136308
98604,135990
98355,135365
98364,135377
98632,135990
99608,136981
99334,136356
99611,136977
99656,137192
99664,137036
98687,136050
98695,136062
99660,137028
99801,137329
99419,136475
99675,137064
99697,137088
99447,136487
104864,144949
99497,136559
105257,145972
99327,136391
99336,136403
99346,136439
99614,137028
99678,137083
99844,137288
99594,136687
99806,137243
99712,137122
98869,136384
104950,145060
99908,137403
99745,136966
105549,146279
99798,137266
99879,137327
99629,136738
99829,137283
99587,136871
99596,136871
100052,137624
99682,136819
99946,137392
99987,137460
99014,136489
100134,137756
99986,137611
99996,137468
99746,136879
99755,136902
99765,137071
100032,137527
99782,137107
100075,137600
100059,137563
99810,136974
100078,137586
100087,137634
99837,137046
100105,137622
100114,137647
100123,137478
100121,137646
100039,137370
100307,138018
100160,137850
100170,137862
207743,305004
100007,137204
211431,312213
99250,136787
99248,136811
100224,137778
207762,304872
100025,137228
211330,311972
99047,136438
209586,323305
109865,153190
242236,363070
114376,151507
335148,444617
99562,136983
99594,137055
99592,137176
99602,137152
99478,137020
99464,136936
99641,137092
99650,137284
99503,137092
159280,228948
169687,219120
159218,211248
180962,287492
98766,136049
99739,137230
99707,137332
98792,136048
98817,136500
98842,136531
99785,137438
160663,210811
131356,190999
119794,157248
131326,186361
131364,186198
120175,158015
170911,238926
99981,137681
99806,137530
99939,137581
98852,136404
160134,210632
131419,186644
131328,186282
119892,157731
120013,157593
131541,186774
131479,186523
131504,186731
131542,186784
130494,185750
119187,157123
115354,153013
130697,185964
131553,186752
131666,174479
120099,157934
131665,186874
131771,186947
131512,186373
130778,186058
119382,157358
130644,185935
131820,186986
131872,187008
130863,186146
130873,186194
130948,185930
131770,187103
131879,187204
131865,187085
131866,187222
120407,158266
120659,158544
120425,158398
226469,349748
104126,144738
98578,135763
98587,136063
99552,137174
99561,137186
99569,137175
181867,234268
167010,225876
110332,154045
136970,182983
131091,173673
130881,173429
130506,172578
131427,173358
131436,224906
119630,157306
131091,186046
131101,191293
131406,190998
131163,186201
131145,191362
131485,173529
130312,172873
131309,186362
131563,191007
119889,157722
131298,186049
114694,152080
131079,185599
119941,157766
130295,190533
119048,156804
130478,185440
130175,184695
187200,252743
131525,191760
120054,157762
120325,158074
130603,185765
130436,185152
131321,186371
131538,191709
131584,186620
130505,185412
131586,186752
131637,186670
120286,158022
120302,158240
132297,174677
120321,158096
131613,173842
131559,186724
131560,173868
131569,173724
130836,186009
119350,157251
130842,185853
130807,185860
119276,157177
131824,187090
131830,192119
131799,174597
131829,187093
131566,174044
242049,352921
105169,145957
110251,153817
110697,154584
99363,136704
99645,137091
99718,137119
110302,153881
439124,604495
439873,575824
110610,154325
99497,136960
188124,272277
231670,303805
104877,145238
333282,504814
114839,152509
131332,185875
131397,173471
483496,678419
99726,137203
99734,137322
99743,137082
110390,154017
110844,154851
98816,136379
99905,137517
98679,136367
98899,136556
99784,137300
99852,137587
99634,137323
99691,137312
99740,137388
99889,137311
99742,137300
98924,136460
98993,136736
98943,136485
99739,137367
99976,137570
184041,252740
181783,296188
120204,158068
131458,186590
131467,186579
163794,277067
131382,185955
131394,186402
131305,173401
131213,186131
131546,186626
131315,186256
131255,186316
131515,186463
131598,186385
115293,153168
130699,173081
131097,185557
131053,185482
131625,186669
131555,186686
131536,174160
132107,186875
131646,186711
131791,187067
131937,187179
120461,158059
120481,158409
131871,187078
131913,187219
132211,174579
131947,187191
131885,174608
131814,187041
132093,186817
99346,153853
256545,372036
104443,144622
99100,136312
382644,535943
130670,172713
299642,448113
173495,228874
119881,157510
192107,307602
130812,190722
119641,157106
130661,190357
191509,295355
99465,136935
99241,136416
99254,136576
99158,136280
99339,136645
99252,136477
99293,136629
99270,136381
99344,136672
169948,241092
158085,236138
131557,186300
130900,190770
153184,216390
130705,172875
130621,185199
131614,186303
131511,186217
130825,190709
115653,153261
130202,190160
130817,185655
131658,186536
131145,190985
115043,152603
131152,173310
130960,173158
131792,191838
130789,173108
130265,190341
131725,186642
131104,173527
131900,186678
131869,186675
131655,186598
115834,153557
152186,215072
130272,172324
130184,190000
131768,173875
131318,191361
131699,173777
131824,191433
130785,173051
130454,172964
130898,185493
131374,191479
131119,190990
131394,191504
115804,153294
131146,190919
131096,173393
131920,191617
131762,174066
131899,186608
131438,191394
115488,153395
131971,191854
131944,186524
131519,174079
132059,174209
98728,152552
98737,135465
135940,172663
118850,155564
118858,155587
225878,342368
119160,156083
119168,156083
119543,157045
287562,372663
130873,202586
130883,185487
131048,185655
130901,185355
219773,357704
119589,157081
119265,156386
286809,412559
131042,185718
130958,185429
131061,190930
131071,185767
131080,185780
130996,185479
131099,185804
131048,185781
130965,190607
131063,185778
130980,185477
130990,185514
131000,173066
131009,185683
131111,185865
131027,173104
131254,186146
131240,186074
131234,186083
131256,186095
131076,185602
131086,185591
131344,186216
119873,157628
131157,185697
131343,173920
131176,190874
131370,186236
131191,185743
131201,185755
131210,185792
131413,186278
131233,185786
131432,186315
131441,186327
115255,152688
130508,185387
130352,184967
130534,185602
130362,184951
130372,185120
130571,185481
131532,186445
131353,185953
131571,186502
131368,185974
131566,186491
131446,186215
131585,174053
131405,186012
131597,186533
131770,186830
131435,186050
131633,186603
131477,186255
131462,186099
131472,186111
120238,158136
131491,186136
131508,186158
120274,158027
131716,186688
131761,186652
131767,186744
131776,174318
131790,186773
131799,186786
131628,186328
131829,191977
131799,186786
131647,186325
131857,186891
131665,186351
131674,186375
196342,305144
184577,291351
187367,296947
99555,137008
99571,137197
99485,137113
99576,137154
99607,137243
99630,137214
99807,137454
99659,137087
99680,137027
99581,137183
99687,137339
99707,137375
166107,219526
120045,157681
131296,186246
131043,173220
152840,203469
130324,189964
152809,237801
188063,282222
99812,137345
99857,137068
98879,136429
98888,136597
166108,237309
130507,190182
187185,298039
99086,136937
166188,237142
131847,191443
131376,186383
131891,173988
188201,282401
99930,137512
99898,137488
99017,136633
99913,137652
98999,136717
160699,210880
120299,158181
120308,157916
182376,267721
100032,137800
100041,137800
100038,137728
99903,137680
99118,136777
146691,187851
150955,220425
100146,137927
100308,138064
100333,138180
99042,136837
99218,136801
99242,137012
100206,137823
100368,138272
100231,137881
100240,138036
161053,211388
182599,257146
100441,138415
100538,138348
100262,138103
100295,138020
99380,137242
166596,237804
115514,153349
131673,173915
188654,277409
99427,137122
99425,137302
99445,137123
98644,152624
98652,135380
98662,135380
403437,517631
99431,136922
99158,136129
99166,136153
99175,136141
99185,136165
99453,136898
608602,851959
342192,650100
130113,184867
130122,184891
130131,184904
130141,172465
130138,184905
130149,184918
129981,184617
130179,184966
130189,184895
130230,185026
130227,185062
130225,185014
118778,156330
130055,189720
130065,172278
130074,184570
130273,185088
130081,184583
131295,186104
131313,186138
131334,186186
131440,186390
131497,186487
120038,157947
131384,186235
131358,186368
131191,185731
131377,186237
131209,185744
131408,186261
131228,185769
131571,186586
131424,186275
131258,185758
131456,186312
131466,191488
131486,186362
131496,186374
131649,186675
131514,186556
131335,185907
131352,185905
131505,186230
131371,185931
131573,186477
131583,186489
131403,185997
131602,186515
131422,186023
131628,186717
131449,186045
131458,186058
131657,186587
131667,186600
131676,186612
131497,186120
131695,186625
131645,186590
131654,186602
131482,186120
131491,186132
131501,186144
131499,186133
131521,186169
131707,186663
131728,186711
131739,186712
131559,186220
131754,186732
131763,186769
131584,186276
131790,186780
131610,186287
131619,173864
131818,186817
131827,186818
131838,186842
131658,186350
131668,186387
131865,186880
131879,186897
213611,280588
99201,136399
99223,136267
99398,136682
99407,136706
99251,136303
99425,136754
99434,136898
99278,136339
99275,136506
99264,136330
99285,136559
99384,136705
99227,136303
99236,136314
98553,135882
99481,136910
99232,136270
99407,136745
99251,136306
99517,136861
99587,136969
99405,136506
98625,135978
99586,136965
99595,136953
99438,136550
99649,137013
99492,136597
98669,136038
98523,135646
98687,136061
98708,136074
98717,136098
99681,137052
99525,136661
99699,137088
99699,137153
99552,136685
99727,137124
99736,137136
99745,137148
99754,137160
99763,137173
99607,136817
99770,137172
99625,136792
99800,137232
99643,136901
99652,136973
99828,137231
99836,137267
99845,137279
99845,137357
99863,137291
99873,137315
99895,137363
100048,137651
99722,136924
99751,136982
100083,137697
99959,137445
99945,137577
99788,137006
99821,137234
99806,137030
99981,137457
99991,137493
100156,137792
99842,137077
100174,137805
100026,137480
99869,137113
99879,137125
100073,137573
100227,137885
100079,137585
100100,137622
99932,137194
100107,137621
99950,137242
100125,137645
100159,137874
100143,137837
99987,137422
99996,137266
100005,137314
100014,137326
100189,137729
100198,137549
100208,137753
105847,146643
104956,145836
99280,136858
99123,136431
99323,136905
99315,136879
104269,162105
125945,177994
127439,180730
99399,136755
99491,136934
99584,137067
240070,290952
114939,152610
244317,342846
99610,137235
99506,136993
99636,137245
159800,211783
131238,208541
170657,219741
99576,136901
205114,335145
119733,157343
131109,185829
120018,157754
151825,222328
131123,185984
131089,185893
119666,157079
131108,173422
131112,185987
130289,185191
130299,185060
131233,186046
131273,173750
119729,157252
130352,185285
118917,156578
118894,156428
131282,185857
131808,191728
131266,191287
131139,191165
131363,191467
137156,195509
119936,157600
131441,186394
131019,190533
130529,190723
131398,186468
131259,186238
130976,185043
119972,157816
119950,157799
131523,191801
131052,185566
131430,186554
130615,173124
119454,157029
131632,186787
130919,190252
115032,152459
119262,157106
131652,174251
131761,186936
131742,192060
120268,157910
131782,174536
120379,158209
130924,186061
131894,187165
132044,191433
98783,153132
161701,319597
301926,435937
127924,199747
133994,179071
111829,149335
116559,153875
116627,154234
128258,187395
127994,182798
116519,153954
133895,179658
116664,154296
128238,205099
128085,182969
128214,188252
128030,187278
127797,187324
128385,187928
128417,188285
128294,188046
128381,170345
127704,169670
128358,170745
134295,197759
128587,187774
127255,187152
127546,181659
127671,169569
127484,187505
127704,169433
127510,182197
128336,183217
128513,183098
128684,170451
128356,188229
116872,154552
128447,188303
128444,183344
128418,188292
128501,188564
128579,188608
127991,182380
134461,197960
128145,170151
128162,170184
127791,182683
128612,188731
112410,150092
128799,171297
128656,188941
128241,187609
128804,189104
128778,171467
128822,170862
128111,170038
128228,170255
128273,170350
128931,184056
128957,189283
128842,189112
128943,183946
128392,170476
144786,276698
128955,189033
117469,155351
128930,188870
128597,183522
128889,183887
129045,189261
129119,171604
128898,188777
110609,171584
99338,136660
214659,259049
147825,219818
131432,225387
114705,152173
186645,315313
136932,200423
131081,173537
119775,157421
131091,186173
130578,189973
131102,186131
131268,191451
131145,173790
119842,157725
131476,190684
131295,191557
114977,152874
131466,173308
119838,157384
115031,152511
131421,191701
131166,191186
131388,186513
131540,173261
119910,157550
131315,173891
131396,186307
131203,190856
131441,191524
130434,185539
131431,186240
130970,173038
131658,191244
130552,190702
131245,173724
131547,191227
131635,173481
131380,191071
120134,157732
131419,186428
120063,157981
120084,157994
131103,173176
131571,186690
131625,186688
131603,174241
131645,191779
131622,174290
131632,191940
131170,185579
131626,186479
131879,186464
131210,190816
131655,186697
131696,191845
131880,192169
131758,186790
131987,191722
131620,191980
131882,187095
131915,186831
131533,174300
131247,185876
130902,191286
131880,187042
131694,186907
115592,153451
99299,153716
99211,136555
246951,352990
147727,241458
130938,190809
130031,189821
129795,189520
129732,184310
129899,184682
131090,191027
131317,185881
137028,195225
131196,186182
130984,185765
131213,173666
131258,191401
130943,190221
130674,190111
131223,186236
131261,191416
131271,191285
119663,157483
130339,190338
131078,190451
